"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig","gene"
"AIF1L",3.17369263322173e-07,0.221916844379685,0.146,0.509,0.0184715258638771,"up","AIF1L"
"TAS2R31",3.18213328729563e-07,0.403455359552124,0.417,0.623,0.018520652158718,"up","TAS2R31"
"AC245884.10",3.1888036370283e-07,0.15854598263319,0.24,0.491,0.0185594749282321,"up","AC245884.10"
"CCDC80",3.19876311975411e-07,0.243828265264131,0.385,0.679,0.0186174411095929,"up","CCDC80"
"PCDHGA9",3.19929275119641e-07,0.450805094760024,0.49,0.642,0.0186205236705134,"up","PCDHGA9"
"JAM2",3.20296577638715e-07,0.457677257424856,0.542,0.821,0.0186419014117285,"up","JAM2"
"AC008764.3",3.20356471179423e-07,0.152698821550536,0.198,0.406,0.0186453873355848,"up","AC008764.3"
"DACT2",3.20871146051728e-07,-0.696095851120589,0.427,0.915,0.0186753424425027,"down","DACT2"
"POU2AF1",3.22226811107037e-07,0.115732475959721,0.104,0.368,0.0187542448600518,"up","POU2AF1"
"RFPL1",3.22997249678702e-07,0.105617289878344,0.073,0.33,0.0187990859257998,"up","RFPL1"
"BTG1",3.23071935456288e-07,0.480346470212207,0.979,1,0.0188034327874269,"up","BTG1"
"ZNF71",3.23845028004218e-07,0.683492842064254,0.823,0.953,0.0188484283199015,"up","ZNF71"
"LIPJ",3.24093660922549e-07,0.413353730288913,0.25,0.538,0.0188628992530142,"up","LIPJ"
"CXCL14",3.24902357341974e-07,-2.03998525039463,0.135,0.33,0.0189099670020176,"down","CXCL14"
"ANOS1",3.25902055647082e-07,0.273424299628739,0.208,0.396,0.0189681514427715,"up","ANOS1"
"LINC01840",3.25973371907716e-07,0.141520687188991,0.125,0.34,0.0189723021917729,"up","LINC01840"
"ARL4C",3.26698883967627e-07,1.00815945291357,0.948,0.981,0.0190145284446838,"up","ARL4C"
"ASB5",3.26969720954292e-07,0.527093450611518,0.51,0.651,0.0190302916989817,"up","ASB5"
"LINC01732",3.27117496238349e-07,0.23917651886756,0.198,0.368,0.0190388925160644,"up","LINC01732"
"AC083900.1",3.29124021751933e-07,0.120754881813372,0.177,0.425,0.019155676314006,"up","AC083900.1"
"PRB3",3.29130274431478e-07,0.206327633754237,0.271,0.453,0.0191560402324609,"up","PRB3"
"FTL",3.29467855168753e-07,-0.535200016247577,1,1,0.0191756881065317,"down","FTL"
"AC126323.2",3.29511993046216e-07,0.156604592437409,0.177,0.415,0.0191782570192759,"up","AC126323.2"
"SLAMF8",3.30436999301692e-07,0.116423543234045,0.083,0.283,0.0192320942333571,"up","SLAMF8"
"CHD6",3.31760597309692e-07,0.671606366386254,0.969,1,0.0193091302846187,"up","CHD6"
"AC009630.2",3.33188551606357e-07,0.116692382213197,0.135,0.472,0.0193922400805932,"up","AC009630.2"
"AL136309.2",3.34564854443925e-07,0.324384942146766,0.219,0.453,0.0194723436583453,"up","AL136309.2"
"AC080013.6",3.36071414392254e-07,0.25449016944869,0.427,0.594,0.0195600284604579,"up","AC080013.6"
"IGFN1",3.36790446116585e-07,0.16341063111981,0.115,0.33,0.0196018775448775,"up","IGFN1"
"AP003721.3",3.37162274322207e-07,0.155799249710971,0.177,0.387,0.0196235186901011,"up","AP003721.3"
"OXR1",3.37251913632146e-07,0.544328725538023,0.917,1,0.0196287358772182,"up","OXR1"
"AC068196.1",3.37436710953699e-07,0.192987931556413,0.208,0.302,0.0196394914509272,"up","AC068196.1"
"LINC01568",3.3830541738607e-07,0.154612728090454,0.135,0.292,0.019690051902704,"up","LINC01568"
"AC138356.1",3.3981278704691e-07,0.12278484217853,0.177,0.519,0.0197777838317042,"up","AC138356.1"
"LINC02822",3.39833454053558e-07,0.155740460543696,0.208,0.425,0.0197789866928252,"up","LINC02822"
"ZNF469",3.40546016794888e-07,0.12109800456601,0.104,0.311,0.0198204592694961,"up","ZNF469"
"PRR5L",3.43650549282372e-07,0.436165361129087,0.469,0.736,0.0200011492693326,"up","PRR5L"
"G3BP1",3.45019184034458e-07,0.614913152883361,0.99,1,0.0200808065491735,"up","G3BP1"
"SLC25A48",3.45324570955437e-07,0.201458499284423,0.104,0.255,0.0200985806787484,"up","SLC25A48"
"SMU1",3.45650779991111e-07,0.640087770825914,0.979,1,0.0201175666970427,"up","SMU1"
"SEMA6A",3.47860799004693e-07,0.981567304488584,0.938,1,0.0202461942236711,"up","SEMA6A"
"SLC10A4",3.47914159879539e-07,0.128218776268239,0.146,0.368,0.0202492999333089,"up","SLC10A4"
"AC036108.2",3.50634181233859e-07,0.153044806352139,0.104,0.302,0.0204076106161731,"up","AC036108.2"
"ST8SIA1",3.52851145113194e-07,0.635499986874088,0.646,0.868,0.0205366423478781,"up","ST8SIA1"
"AL513122.2",3.53694852785455e-07,0.17033971008918,0.219,0.358,0.020585747821819,"up","AL513122.2"
"SLC17A9",3.53755224791867e-07,0.0838190719980698,0.135,0.491,0.0205892615933362,"up","SLC17A9"
"SRRM4",3.54259391632563e-07,0.192733090496494,0.25,0.415,0.0206186051117985,"up","SRRM4"
"KIFC1",3.55176440240356e-07,0.332028942052936,0.396,0.651,0.0206719791748692,"up","KIFC1"
"LINC02331",3.5528480042095e-07,0.173835565427366,0.104,0.283,0.0206782859541001,"up","LINC02331"
"AC145285.3",3.55990710571383e-07,0.161909257833548,0.229,0.434,0.0207193713366756,"up","AC145285.3"
"IGFL2",3.56138185896805e-07,0.213239621314537,0.385,0.689,0.0207279546955659,"up","IGFL2"
"AL662907.3",3.59341944172373e-07,0.415877799340157,0.51,0.623,0.0209144198347205,"up","AL662907.3"
"AC007743.1",3.61147804133894e-07,0.193521761309238,0.312,0.453,0.0210195244962009,"up","AC007743.1"
"AL591623.1",3.61529250142758e-07,0.226047173773209,0.385,0.547,0.0210417254168088,"up","AL591623.1"
"STRIT1",3.62500165243844e-07,0.138898571238105,0.052,0.302,0.0210982346175222,"up","STRIT1"
"SEMA6D",3.62523440586006e-07,0.946653129525067,0.885,0.991,0.0210995892889867,"up","SEMA6D"
"AL590226.1",3.62538042266805e-07,0.159014620461247,0.156,0.406,0.0211004391360126,"up","AL590226.1"
"GIMAP6",3.62638386626597e-07,0.132497868842047,0.083,0.255,0.0211062793784412,"up","GIMAP6"
"AC116003.1",3.67983096472904e-07,0.136221251324483,0.083,0.274,0.021417352180916,"up","AC116003.1"
"AC103810.5",3.69706249832407e-07,0.126860645797814,0.156,0.406,0.0215176431527458,"up","AC103810.5"
"AL035106.1",3.70141630898387e-07,0.160150432160098,0.146,0.377,0.0215429832015479,"up","AL035106.1"
"COQ7",3.7100169578964e-07,0.576499774858036,0.927,0.991,0.0215930406983486,"up","COQ7"
"LINC02539",3.71295191955631e-07,0.456153176664651,0.208,0.349,0.0216101227622016,"up","LINC02539"
"AL021396.1",3.71843537216169e-07,0.528935032423748,0.24,0.538,0.0216420375530555,"up","AL021396.1"
"CMKLR1",3.72882351455747e-07,0.112735418487995,0.115,0.292,0.0217024986194274,"up","CMKLR1"
"GRIA2",3.73386536611905e-07,0.802152009070716,0.948,1,0.0217318432038861,"up","GRIA2"
"AC095060.1",3.73410066507457e-07,0.150794015144124,0.135,0.415,0.021733212690867,"up","AC095060.1"
"AP001094.2",3.74666606403038e-07,0.319424600465776,0.458,0.604,0.0218063458258696,"up","AP001094.2"
"EFR3B",3.74667278775914e-07,0.697547700592804,0.875,0.972,0.0218063849593158,"up","EFR3B"
"AC016910.1",3.751808886923e-07,0.240756816881124,0.219,0.396,0.0218362780836693,"up","AC016910.1"
"CNTN2",3.75834700025412e-07,0.341750772545718,0.417,0.594,0.021874331210879,"up","CNTN2"
"ARHGAP23",3.77024568154779e-07,0.210011561563793,0.271,0.557,0.0219435839157444,"up","ARHGAP23"
"GRAP",3.77107082734765e-07,0.173531795975324,0.167,0.538,0.0219483864293288,"up","GRAP"
"LINC02649",3.79506892667996e-07,0.123287353489901,0.312,0.557,0.0220880601670627,"up","LINC02649"
"AL357075.3",3.81108007519475e-07,0.155226518860468,0.083,0.255,0.0221812482536485,"up","AL357075.3"
"TMEM74B",3.81665637917045e-07,-0.596755221263066,0.677,0.962,0.0222137034580478,"down","TMEM74B"
"AC025165.4",3.82454217798286e-07,0.145647595411807,0.219,0.472,0.0222596003842959,"up","AC025165.4"
"AC008395.1",3.8362783073879e-07,0.189916151852899,0.344,0.472,0.022327907004659,"up","AC008395.1"
"SSBP2",3.84621441643985e-07,0.761811808872152,0.979,1,0.0223857371465632,"up","SSBP2"
"SEL1L2",3.86149388649904e-07,0.387730614977806,0.344,0.547,0.0224746667182017,"up","SEL1L2"
"AL390763.1",3.90042910825888e-07,0.169492052768233,0.094,0.255,0.0227012774958883,"up","AL390763.1"
"HLCS-IT1",3.90766231142344e-07,0.149372675090518,0.062,0.283,0.0227433761849467,"up","HLCS-IT1"
"AL359715.2",3.93730309934349e-07,0.130533907136724,0.219,0.406,0.022915891498799,"up","AL359715.2"
"Z94160.1",3.94294835089071e-07,0.152468813682706,0.115,0.302,0.0229487479918541,"up","Z94160.1"
"LINC02703",3.9539178299547e-07,0.19570872367895,0.385,0.604,0.0230125925539024,"up","LINC02703"
"KCNV1",3.95664640385095e-07,0.139954057937949,0.073,0.283,0.0230284733996933,"up","KCNV1"
"KLHL1",3.96250910310988e-07,1.09628205011529,0.646,0.84,0.0230625954819201,"up","KLHL1"
"AC010809.2",3.96276519783142e-07,0.182018341108434,0.365,0.566,0.0230640860044184,"up","AC010809.2"
"MDS2",3.98373174513188e-07,0.168146478508143,0.104,0.274,0.0231861155030166,"up","MDS2"
"AC090971.1",4.01295771836544e-07,0.140401776190352,0.135,0.302,0.0233562165124305,"up","AC090971.1"
"FBXO39",4.01315152965543e-07,0.140528843617167,0.188,0.434,0.0233573445329005,"up","FBXO39"
"AL356489.3",4.01883479824052e-07,0.159928706109878,0.198,0.368,0.0233904222927195,"up","AL356489.3"
"FAM85B",4.02066904875731e-07,0.351959475740236,0.469,0.557,0.0234010979975773,"up","FAM85B"
"CCDC178",4.02757094224828e-07,0.469158447715654,0.573,0.802,0.0234412683980735,"up","CCDC178"
"TOB1",4.03002314041722e-07,0.782131704890045,0.958,1,0.0234555406818563,"up","TOB1"
"AP002807.1",4.05030068244009e-07,0.174785950161292,0.26,0.519,0.0235735600319378,"up","AP002807.1"
"KCNQ1-AS1",4.06544106579857e-07,0.236997871922777,0.323,0.547,0.0236616800911609,"up","KCNQ1-AS1"
"AC073648.7",4.06654855726337e-07,0.271707239377648,0.125,0.283,0.0236681259129843,"up","AC073648.7"
"AC093802.1",4.06797770851407e-07,0.140458900764872,0.125,0.321,0.0236764438590936,"up","AC093802.1"
"AL158163.2",4.0775342257328e-07,0.245130038852301,0.406,0.528,0.02373206470061,"up","AL158163.2"
"LINC01679",4.07827806625744e-07,0.170213004949122,0.312,0.509,0.0237363940012316,"up","LINC01679"
"AL121929.1",4.09204120150912e-07,0.130736786532937,0.177,0.425,0.0238164982010234,"up","AL121929.1"
"NXPH3",4.09745071126408e-07,0.532253291062967,0.594,0.783,0.0238479826296992,"up","NXPH3"
"AL079343.1",4.10684138153436e-07,0.211821927000632,0.417,0.547,0.0239026382088063,"up","AL079343.1"
"AC145207.6",4.11370195957078e-07,0.14253193605861,0.146,0.292,0.0239425681450938,"up","AC145207.6"
"AC022506.2",4.1139792172115e-07,0.551509993151424,0.552,0.651,0.0239441818400144,"up","AC022506.2"
"AC010719.1",4.1256343192127e-07,0.180402867487148,0.25,0.491,0.0240120168646818,"up","AC010719.1"
"RIMS1",4.13533724890077e-07,0.376364767311617,0.417,0.66,0.0240684898560522,"up","RIMS1"
"LINC02019",4.14158123190612e-07,0.209971007398104,0.396,0.613,0.02410483108594,"up","LINC02019"
"KCNQ4",4.14462166959606e-07,0.113189404892154,0.125,0.491,0.024122527041383,"up","KCNQ4"
"AL162384.1",4.17981591111209e-07,0.136045724861946,0.083,0.264,0.0243273645658546,"up","AL162384.1"
"AC026202.3",4.18354191682313e-07,0.277468952419809,0.25,0.481,0.024349050664294,"up","AC026202.3"
"ZFP41",4.20536812778569e-07,0.375037140487015,0.708,0.934,0.0244760835773383,"up","ZFP41"
"AC011731.1",4.21700064358133e-07,0.125375106428344,0.219,0.481,0.024543787145772,"up","AC011731.1"
"ELF3",4.22457535247929e-07,-0.766169132319912,0.948,1,0.0245878734665,"down","ELF3"
"SYT16",4.22931966715754e-07,1.13482221220172,0.906,0.953,0.0246154863267903,"up","SYT16"
"AC026368.1",4.23049293458646e-07,0.13629114507515,0.208,0.481,0.0246223149778801,"up","AC026368.1"
"MTRNR2L11",4.28055826715652e-07,0.224538980159869,0.302,0.538,0.0249137052265044,"up","MTRNR2L11"
"LINGO3",4.30029293704311e-07,0.119404419806831,0.115,0.33,0.0250285649521783,"up","LINGO3"
"AC079061.1",4.3103726506179e-07,0.146753747703305,0.25,0.453,0.0250872309011263,"up","AC079061.1"
"LEPR",4.31959952375305e-07,0.499960014968149,0.781,0.962,0.0251409331481475,"up","LEPR"
"KAT7",4.33085208203586e-07,0.692281179931913,0.927,1,0.0252064252878651,"up","KAT7"
"LAIR2",4.33229028222072e-07,0.276538732465472,0.219,0.292,0.025214795900581,"up","LAIR2"
"SLC41A2",4.33540087459173e-07,0.92903669649183,0.865,0.972,0.0252329001702988,"up","SLC41A2"
"AKAP14",4.33949003309185e-07,0.25207192445844,0.198,0.396,0.0252566998906012,"up","AKAP14"
"DACT3-AS1",4.37241272546951e-07,0.235932774781583,0.229,0.434,0.0254483165447777,"up","DACT3-AS1"
"BIRC5",4.37401339295304e-07,0.178544120540675,0.292,0.594,0.0254576327496653,"up","BIRC5"
"LINC00844",4.39043731004203e-07,0.168373738627999,0.156,0.34,0.0255532232319066,"up","LINC00844"
"LINC02177",4.39478929479476e-07,0.211984921143093,0.396,0.547,0.0255785526535645,"up","LINC02177"
"LINC02586",4.39538089623042e-07,0.129932606587785,0.198,0.5,0.0255819958922403,"up","LINC02586"
"LINC01786",4.39660058156143e-07,0.198794794411853,0.24,0.519,0.0255890947048038,"up","LINC01786"
"AC079942.1",4.40027935398173e-07,0.133710366257173,0.177,0.377,0.0256105058960445,"up","AC079942.1"
"AL033543.1",4.42715861610325e-07,0.239679500190094,0.396,0.557,0.0257669485774442,"up","AL033543.1"
"GNAO1",4.44501313736246e-07,0.541773628121042,0.979,1,0.025870865462077,"up","GNAO1"
"AP001057.1",4.4474906468465e-07,0.258081603953733,0.104,0.274,0.025885285062776,"up","AP001057.1"
"AC100778.2",4.4762346320854e-07,0.198785344874621,0.302,0.491,0.0260525808056635,"up","AC100778.2"
"HIST1H4H",4.4805589805141e-07,1.43789342903173,0.635,0.821,0.0260777493783882,"up","HIST1H4H"
"AC018362.2",4.48771647048495e-07,0.1573602336868,0.25,0.462,0.0261194074015165,"up","AC018362.2"
"GLCCI1",4.49249494695434e-07,0.958654719806729,0.927,0.991,0.0261472190902636,"up","GLCCI1"
"AC010746.2",4.53704138294806e-07,0.14599078557618,0.115,0.34,0.0264064882570343,"up","AC010746.2"
"AC005606.2",4.55831089159348e-07,0.335851232334194,0.344,0.566,0.0265302810512524,"up","AC005606.2"
"RASGRF2-AS1",4.56138646923295e-07,0.271558231851167,0.458,0.585,0.0265481815282296,"up","RASGRF2-AS1"
"AC087430.1",4.5694614003443e-07,0.137659805013363,0.167,0.377,0.0265951792422839,"up","AC087430.1"
"LINC02749",4.5862562295585e-07,0.135607530437508,0.229,0.5,0.0266929285072764,"up","LINC02749"
"MPRIP-AS1",4.58668749729004e-07,0.4860088169701,0.604,0.689,0.0266954385717275,"up","MPRIP-AS1"
"OR7C1",4.5915784306073e-07,0.120708109503698,0.208,0.396,0.0267239047818206,"up","OR7C1"
"FAM181A-AS1",4.61730919437063e-07,0.138262079280372,0.094,0.274,0.026873662973076,"up","FAM181A-AS1"
"AL022316.1",4.62420805918206e-07,0.211508004133449,0.26,0.425,0.0269138157460514,"up","AL022316.1"
"TCF4-AS2",4.62704699645735e-07,0.197446805103992,0.271,0.472,0.0269303389287811,"up","TCF4-AS2"
"TMEM130",4.62839729819146e-07,0.870235037797451,0.781,0.953,0.0269381979549339,"up","TMEM130"
"AC010401.1",4.63191419625896e-07,0.150388543121853,0.229,0.472,0.0269586670050664,"up","AC010401.1"
"AC008972.2",4.63409713331953e-07,0.252298517798557,0.396,0.604,0.0269713721353464,"up","AC008972.2"
"AC084864.2",4.66392286465378e-07,0.18173555985996,0.26,0.491,0.0271449638568579,"up","AC084864.2"
"LINC00345",4.67369185266499e-07,0.193824025125963,0.365,0.547,0.0272018213208808,"up","LINC00345"
"AL117336.1",4.67705888095411e-07,0.115583003497789,0.229,0.462,0.0272214180989291,"up","AL117336.1"
"ACHE",4.69007728597735e-07,0.727419818858582,0.698,0.896,0.0272971878198454,"up","ACHE"
"AC127002.2",4.69045937153676e-07,0.358711271591731,0.5,0.651,0.0272994116342182,"up","AC127002.2"
"AL390071.1",4.69068850299022e-07,0.159450310925704,0.167,0.358,0.0273007452251037,"up","AL390071.1"
"LINC01556",4.69379405528566e-07,0.133600129577458,0.104,0.302,0.0273188201605736,"up","LINC01556"
"AL591845.1",4.69950745834506e-07,0.144671591228325,0.146,0.377,0.0273520733090599,"up","AL591845.1"
"LGALS7B",4.70268036049078e-07,0.147105757674287,0.188,0.396,0.0273705402341285,"up","LGALS7B"
"GALR2",4.70446577823125e-07,0.168618745097502,0.188,0.538,0.0273809317224615,"up","GALR2"
"RNF186",4.70985631443228e-07,-1.13478149087181,0.646,0.953,0.0274123057212588,"down","RNF186"
"ESRRG",4.74132499782897e-07,0.834843241230875,0.875,0.962,0.0275954597523642,"up","ESRRG"
"PKLR",4.74225610287483e-07,0.242874605322467,0.26,0.481,0.0276008789699521,"up","PKLR"
"AC106795.5",4.7541587342395e-07,0.329865068560407,0.417,0.538,0.0276701546650207,"up","AC106795.5"
"FZD10-AS1",4.75613356295224e-07,0.134372853983345,0.083,0.255,0.0276816485630947,"up","FZD10-AS1"
"ITGB7",4.76018042941206e-07,0.119454298531495,0.083,0.33,0.0277052021352641,"up","ITGB7"
"AC087427.1",4.77464979724506e-07,0.12434396549221,0.125,0.368,0.0277894167499257,"up","AC087427.1"
"SMIM36",4.80380024716595e-07,0.235096199680775,0.167,0.302,0.0279590781985553,"up","SMIM36"
"NRXN3",4.80705372792366e-07,1.14816410387474,0.646,0.84,0.0279780141072613,"up","NRXN3"
"AC015922.2",4.80796146113532e-07,0.139022115744474,0.094,0.292,0.0279832972960998,"up","AC015922.2"
"GASK1B",4.82613363028936e-07,0.198538761768972,0.208,0.443,0.0280890629550101,"up","GASK1B"
"AC127024.3",4.84657153572349e-07,0.129139561604066,0.167,0.33,0.0282080156522178,"up","AC127024.3"
"FPR3",4.86648872630357e-07,0.22908716939042,0.229,0.387,0.0283239376848321,"up","FPR3"
"AL360181.2",4.87940978063465e-07,0.16936088959826,0.177,0.396,0.0283991408052498,"up","AL360181.2"
"NPY1R",4.89244311985525e-07,0.126398105540682,0.083,0.302,0.0284749974461815,"up","NPY1R"
"AC087623.1",4.89523465777051e-07,0.158068304301666,0.135,0.274,0.0284912447551559,"up","AC087623.1"
"AC103770.1",4.90178273920781e-07,0.410476876406318,0.198,0.415,0.0285293558987373,"up","AC103770.1"
"AL031666.2",4.94111933407074e-07,0.166636136703277,0.219,0.491,0.0287583027481585,"up","AL031666.2"
"AC093274.1",4.94847121415337e-07,0.322604347215718,0.469,0.585,0.0288010921606154,"up","AC093274.1"
"AL049795.2",4.96066917220885e-07,0.210310630650449,0.323,0.547,0.02887208671609,"up","AL049795.2"
"AC009065.1",4.98706140625613e-07,0.148538919632557,0.104,0.311,0.0290256947966919,"up","AC009065.1"
"GAS1RR",4.98948283962132e-07,0.204950186813057,0.365,0.557,0.029039788023164,"up","GAS1RR"
"NFIC",4.99151262788566e-07,0.540317209046536,0.99,0.991,0.0290516017968201,"up","NFIC"
"TNNI3",4.99155271028065e-07,0.186295288414619,0.167,0.443,0.0290518350843754,"up","TNNI3"
"AC005614.1",4.99641039215892e-07,0.161388518673749,0.229,0.434,0.0290801077644433,"up","AC005614.1"
"AC092954.1",5.00013282986576e-07,0.260195867877806,0.396,0.443,0.0291017730963847,"up","AC092954.1"
"AC091544.2",5.00904512088418e-07,0.145638383360933,0.104,0.264,0.0291536444125701,"up","AC091544.2"
"ZBED8",5.03973424208561e-07,0.891502852628769,0.854,0.849,0.0293322612357867,"up","ZBED8"
"AC118754.1",5.04084322564576e-07,0.116172163744668,0.115,0.425,0.0293387157419034,"up","AC118754.1"
"LINC02226",5.04285035115041e-07,0.168260711103392,0.135,0.368,0.0293503976137656,"up","LINC02226"
"SLFN13",5.05753479406856e-07,0.128376355171366,0.083,0.349,0.0294358640084378,"up","SLFN13"
"LAMA3",5.06150906381125e-07,0.596875456909018,0.5,0.792,0.0294589950531943,"up","LAMA3"
"MTUS2-AS1",5.06414179977822e-07,0.463994546518848,0.438,0.698,0.0294743181030692,"up","MTUS2-AS1"
"AC009407.1",5.08830891168309e-07,0.138598443581367,0.135,0.311,0.0296149755277779,"up","AC009407.1"
"EFCAB13",5.09452883084388e-07,0.937317610614456,0.771,0.953,0.0296511767012776,"up","EFCAB13"
"AL355073.2",5.09980468342053e-07,0.291968749884632,0.406,0.566,0.0296818832184442,"up","AL355073.2"
"SCUBE1",5.10174687455673e-07,0.152075454189054,0.125,0.302,0.0296931871592951,"up","SCUBE1"
"FGD5",5.11359692269638e-07,0.209436998537282,0.24,0.519,0.0297621568094775,"up","FGD5"
"AC007728.2",5.14056423209203e-07,0.19685983894372,0.229,0.443,0.0299191119436221,"up","AC007728.2"
"KITLG",5.14497869275309e-07,0.122455971560906,0.271,0.613,0.0299448049875615,"up","KITLG"
"ZBTB12",5.14769100097071e-07,0.139622821921517,0.229,0.472,0.0299605911638497,"up","ZBTB12"
"ZNF559",5.16715025773817e-07,0.49895344702947,0.854,0.981,0.0300738479300877,"up","ZNF559"
"AC005224.2",5.16964984685541e-07,0.130770707900037,0.24,0.472,0.0300883960386678,"up","AC005224.2"
"SERPINF2",5.18642934468765e-07,0.16291272190297,0.135,0.453,0.0301860560719511,"up","SERPINF2"
"AL603910.1",5.21494626063791e-07,0.205701473275245,0.281,0.519,0.0303520302261648,"up","AL603910.1"
"COL9A1",5.23446109860709e-07,0.127386911842816,0.115,0.425,0.030465610486113,"up","COL9A1"
"AC009041.4",5.2344628309416e-07,0.133732330840075,0.198,0.434,0.0304656205686463,"up","AC009041.4"
"AL121890.4",5.23838240614259e-07,0.130921726436897,0.094,0.311,0.0304884332802311,"up","AL121890.4"
"AL162632.3",5.2445782957954e-07,0.153567666021111,0.229,0.481,0.0305244945971884,"up","AL162632.3"
